"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20231108T101654_20231108T101721_051124_062A73_E43D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51124","127","653","2023-11-08T10:17:21.933200Z","2023-11-08T10:16:54Z","SLC","2023-11-08T10:16:54Z","2023-11-08T10:17:21Z","-18.4198","-71.3498","-17.878206","-69.980843","-17.334942","-72.30896","-19.500521","-70.377457","-18.9494","-72.729141","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231108T101654_20231108T101721_051124_062A73_E43D.zip","7257.621293067932","","","0","S1A_IWDV_0652_0658_051124_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231120T101720_20231120T101746_051299_063082_391F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51299","127","658","2023-11-20T10:17:46.195604Z","2023-11-20T10:17:20Z","SLC","2023-11-20T10:17:20Z","2023-11-20T10:17:46Z","-19.8872","-71.7272","-19.374636","-70.349396","-18.824078","-72.69928","-20.945551","-70.740875","-20.387075","-73.115677","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231120T101720_20231120T101746_051299_063082_391F.zip","7016.655502319336","","","0","S1A_IWDV_0657_0663_051299_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231120T101655_20231120T101722_051299_063082_A68F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51299","127","653","2023-11-20T10:17:22.201096Z","2023-11-20T10:16:55Z","SLC","2023-11-20T10:16:55Z","2023-11-20T10:17:22Z","-18.4211","-71.3532","-17.879522","-69.984146","-17.336193","-72.312386","-19.501823","-70.380791","-18.950638","-72.732605","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231120T101655_20231120T101722_051299_063082_A68F.zip","7257.960015296936","","","0","S1A_IWDV_0652_0658_051299_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231202T101719_20231202T101745_051474_06367C_EC6C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51474","127","658","2023-12-02T10:17:45.647501Z","2023-12-02T10:17:19Z","SLC","2023-12-02T10:17:19Z","2023-12-02T10:17:45Z","-19.8867","-71.7267","-19.373884","-70.348869","-18.823347","-72.698715","-20.945299","-70.740463","-20.386841","-73.115234","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231202T101719_20231202T101745_051474_06367C_EC6C.zip","7016.634783744812","","","0","S1A_IWDV_0657_0663_051474_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231202T101654_20231202T101721_051474_06367C_EADE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51474","127","653","2023-12-02T10:17:21.648881Z","2023-12-02T10:16:54Z","SLC","2023-12-02T10:16:54Z","2023-12-02T10:17:21Z","-18.4207","-71.3527","-17.879389","-69.983772","-17.336073","-72.311989","-19.501322","-70.380325","-18.950153","-72.732109","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231202T101654_20231202T101721_051474_06367C_EADE.zip","7257.989694595337","","","0","S1A_IWDV_0652_0658_051474_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231214T101719_20231214T101745_051649_063C9D_9C01","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51649","127","658","2023-12-14T10:17:45.144416Z","2023-12-14T10:17:19Z","SLC","2023-12-14T10:17:19Z","2023-12-14T10:17:45Z","-19.887","-71.7258","-19.3743","-70.347969","-18.823782","-72.697983","-20.945465","-70.739449","-20.387026","-73.114395","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231214T101719_20231214T101745_051649_063C9D_9C01.zip","7016.361662864685","","","0","S1A_IWDV_0657_0663_051649_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231214T101654_20231214T101721_051649_063C9D_538D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51649","127","653","2023-12-14T10:17:21.149908Z","2023-12-14T10:16:54Z","SLC","2023-12-14T10:16:54Z","2023-12-14T10:17:21Z","-18.4211","-71.3519","-17.879683","-69.982895","-17.336388","-72.311272","-19.501738","-70.379417","-18.950588","-72.731369","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231214T101654_20231214T101721_051649_063C9D_538D.zip","7257.633935928345","","","0","S1A_IWDV_0652_0658_051649_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231226T101718_20231226T101744_051824_0642A7_DDC2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51824","127","658","2023-12-26T10:17:44.227689Z","2023-12-26T10:17:18Z","SLC","2023-12-26T10:17:18Z","2023-12-26T10:17:44Z","-19.8867","-71.7247","-19.373987","-70.346909","-18.823519","-72.696732","-20.945288","-70.738426","-20.386898","-73.113174","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231226T101718_20231226T101744_051824_0642A7_DDC2.zip","7016.503865242004","","","0","S1A_IWDV_0657_0663_051824_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231226T101653_20231226T101720_051824_0642A7_960F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51824","127","653","2023-12-26T10:17:20.233180Z","2023-12-26T10:16:53Z","SLC","2023-12-26T10:16:53Z","2023-12-26T10:17:20Z","-18.4209","-71.3508","-17.879484","-69.98185","-17.336237","-72.310051","-19.501549","-70.378387","-18.950449","-72.730148","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231226T101653_20231226T101720_051824_0642A7_960F.zip","7257.700526237488","","","0","S1A_IWDV_0652_0658_051824_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240107T101717_20240107T101743_051999_0648A9_D713","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51999","127","658","2024-01-07T10:17:43.869313Z","2024-01-07T10:17:17Z","SLC","2024-01-07T10:17:17Z","2024-01-07T10:17:43Z","-19.8869","-71.7255","-19.374165","-70.347641","-18.823627","-72.697578","-20.945454","-70.739166","-20.386997","-73.114044","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240107T101717_20240107T101743_051999_0648A9_D713.zip","7016.206995010376","","","0","S1A_IWDV_0657_0663_051999_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240107T101652_20240107T101719_051999_0648A9_8FF1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51999","127","653","2024-01-07T10:17:19.870693Z","2024-01-07T10:16:52Z","SLC","2024-01-07T10:16:52Z","2024-01-07T10:17:19Z","-18.4208","-71.3515","-17.879297","-69.982483","-17.335987","-72.310783","-19.501478","-70.379059","-18.950312","-72.730934","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240107T101652_20240107T101719_051999_0648A9_8FF1.zip","7257.680382728577","","","0","S1A_IWDV_0652_0658_051999_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240119T101717_20240119T101743_052174_064E95_308E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52174","127","658","2024-01-19T10:17:43.233350Z","2024-01-19T10:17:17Z","SLC","2024-01-19T10:17:17Z","2024-01-19T10:17:43Z","-19.887","-71.7257","-19.374403","-70.347832","-18.823833","-72.697754","-20.945564","-70.739372","-20.387075","-73.11422","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240119T101717_20240119T101743_052174_064E95_308E.zip","7016.323317527771","","","0","S1A_IWDV_0657_0663_052174_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240119T101652_20240119T101719_052174_064E95_D968","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52174","127","653","2024-01-19T10:17:19.236785Z","2024-01-19T10:16:52Z","SLC","2024-01-19T10:16:52Z","2024-01-19T10:17:19Z","-18.4209","-71.3517","-17.879417","-69.982613","-17.336073","-72.310898","-19.501717","-70.379257","-18.950518","-72.731117","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240119T101652_20240119T101719_052174_064E95_D968.zip","7257.633176803589","","","0","S1A_IWDV_0652_0658_052174_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240131T101716_20240131T101742_052349_065481_6D68","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52349","127","658","2024-01-31T10:17:42.947687Z","2024-01-31T10:17:16Z","SLC","2024-01-31T10:17:16Z","2024-01-31T10:17:42Z","-19.8871","-71.7263","-19.374317","-70.34848","-18.823793","-72.698326","-20.945736","-70.740051","-20.387291","-73.114838","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240131T101716_20240131T101742_052349_065481_6D68.zip","7016.434495925903","","","0","S1A_IWDV_0657_0663_052349_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240131T101652_20240131T101718_052349_065481_B188","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52349","127","653","2024-01-31T10:17:18.947011Z","2024-01-31T10:16:52Z","SLC","2024-01-31T10:16:52Z","2024-01-31T10:17:18Z","-18.421","-71.3523","-17.87957","-69.983345","-17.336279","-72.311523","-19.501631","-70.379906","-18.950485","-72.731659","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240131T101652_20240131T101718_052349_065481_B188.zip","7257.72692489624","","","0","S1A_IWDV_0652_0658_052349_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240212T101716_20240212T101742_052524_065A65_B147","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52524","127","658","2024-02-12T10:17:42.521811Z","2024-02-12T10:17:16Z","SLC","2024-02-12T10:17:16Z","2024-02-12T10:17:42Z","-19.8872","-71.7263","-19.37434","-70.348434","-18.823826","-72.698296","-20.945885","-70.740021","-20.387447","-73.114815","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240212T101716_20240212T101742_052524_065A65_B147.zip","7016.055558204651","","","0","S1A_IWDV_0657_0663_052524_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240212T101651_20240212T101718_052524_065A65_9164","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52524","127","653","2024-02-12T10:17:18.521136Z","2024-02-12T10:16:51Z","SLC","2024-02-12T10:16:51Z","2024-02-12T10:17:18Z","-18.4212","-71.3523","-17.879837","-69.983376","-17.336554","-72.311562","-19.501778","-70.379883","-18.95064","-72.731651","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240212T101651_20240212T101718_052524_065A65_9164.zip","7257.314197540283","","","0","S1A_IWDV_0652_0658_052524_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240224T101716_20240224T101742_052699_066057_0F1E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52699","127","658","2024-02-24T10:17:42.413185Z","2024-02-24T10:17:16Z","SLC","2024-02-24T10:17:16Z","2024-02-24T10:17:42Z","-19.8858","-71.726","-19.373278","-70.348183","-18.822765","-72.698082","-20.944204","-70.739594","-20.385773","-73.114426","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240224T101716_20240224T101742_052699_066057_0F1E.zip","7016.307967185974","","","0","S1A_IWDV_0657_0663_052699_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240224T101651_20240224T101718_052699_066057_78EE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52699","127","653","2024-02-24T10:17:18.424844Z","2024-02-24T10:16:51Z","SLC","2024-02-24T10:16:51Z","2024-02-24T10:17:18Z","-18.4202","-71.3521","-17.878651","-69.983109","-17.335363","-72.311371","-19.500839","-70.379662","-18.949696","-72.731499","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240224T101651_20240224T101718_052699_066057_78EE.zip","7257.5503606796265","","","0","S1A_IWDV_0652_0658_052699_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240307T101716_20240307T101742_052874_066651_59A7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52874","127","658","2024-03-07T10:17:42.412920Z","2024-03-07T10:17:16Z","SLC","2024-03-07T10:17:16Z","2024-03-07T10:17:42Z","-19.8852","-71.7252","-19.372442","-70.347427","-18.82193","-72.697205","-20.943867","-70.738968","-20.385431","-73.113693","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240307T101716_20240307T101742_052874_066651_59A7.zip","7016.359540939331","","","0","S1A_IWDV_0657_0663_052874_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240307T101651_20240307T101718_052874_066651_5EB6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","52874","127","653","2024-03-07T10:17:18.418412Z","2024-03-07T10:16:51Z","SLC","2024-03-07T10:16:51Z","2024-03-07T10:17:18Z","-18.4194","-71.3513","-17.877813","-69.982346","-17.33452","-72.310516","-19.500128","-70.378937","-18.948977","-72.73069","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240307T101651_20240307T101718_052874_066651_5EB6.zip","7257.716901779175","","","0","S1A_IWDV_0652_0658_052874_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240319T101716_20240319T101742_053049_066C96_2957","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","53049","127","658","2024-03-19T10:17:42.864479Z","2024-03-19T10:17:16Z","SLC","2024-03-19T10:17:16Z","2024-03-19T10:17:42Z","-19.8863","-71.7259","-19.373905","-70.348167","-18.823345","-72.698059","-20.944582","-70.73954","-20.386103","-73.114365","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240319T101716_20240319T101742_053049_066C96_2957.zip","7016.611513137817","","","0","S1A_IWDV_0658_0663_053049_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240319T101651_20240319T101718_053049_066C96_2BE0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","53049","127","653","2024-03-19T10:17:18.880248Z","2024-03-19T10:16:51Z","SLC","2024-03-19T10:16:51Z","2024-03-19T10:17:18Z","-18.4207","-71.3521","-17.879158","-69.98304","-17.335825","-72.311287","-19.501467","-70.379646","-18.950275","-72.731483","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240319T101651_20240319T101718_053049_066C96_2BE0.zip","7257.916251182556","","","0","S1A_IWDV_0653_0658_053049_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240331T101717_20240331T101743_053224_06733A_626B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","53224","127","658","2024-03-31T10:17:43.403062Z","2024-03-31T10:17:17Z","SLC","2024-03-31T10:17:17Z","2024-03-31T10:17:43Z","-19.887","-71.7261","-19.374352","-70.348114","-18.823727","-72.698311","-20.945627","-70.739639","-20.387079","-73.114777","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240331T101717_20240331T101743_053224_06733A_626B.zip","7016.470116615295","","","0","S1A_IWDV_0657_0663_053224_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240331T101652_20240331T101719_053224_06733A_D6E2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","53224","127","653","2024-03-31T10:17:19.404442Z","2024-03-31T10:16:52Z","SLC","2024-03-31T10:16:52Z","2024-03-31T10:17:19Z","-18.421","-71.3521","-17.879622","-69.983002","-17.336226","-72.311539","-19.501663","-70.379539","-18.950409","-72.731667","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240331T101652_20240331T101719_053224_06733A_D6E2.zip","7257.742164611816","","","0","S1A_IWDV_0652_0658_053224_127","","","","","","","","","","",""
